,position,time,temperature
3635,0.35000000000000003,1.0,-0.17781064911802824
3636,0.36,0.0,0.16925246850339953
3637,0.36,0.01,0.16916255689818527
3638,0.36,0.02,0.16891849085295219
3639,0.36,0.03,0.16849494270094106
3640,0.36,0.04,0.1679178759588066
3641,0.36,0.05,0.16716234907470515
3642,0.36,0.06,0.1662545727907827
3643,0.36,0.07,0.16517003515775583
3644,0.36,0.08,0.1639351456465445
3645,0.36,0.09,0.16252586370298025
3646,0.36,0.1,0.16096874824531698
3647,0.36,0.11,0.1592402700471802
3648,0.36,0.12,0.1573670876023394
3649,0.36,0.13,0.1553262209275637
3650,0.36,0.14,0.15314437782662585
3651,0.36,0.15,0.150799163307956
3652,0.36,0.16,0.1483172840243723
3653,0.36,0.17,0.14567696341668854
3654,0.36,0.18,0.14290485652939805
3655,0.36,0.19,0.13997983623675614
3656,0.36,0.2,0.13692845572018322
3657,0.36,0.21,0.13373026572651225
3658,0.36,0.22,0.13041166772021592
3659,0.36,0.23,0.1269529160857551
3660,0.36,0.24,0.12338021131434047
3661,0.36,0.25,0.1196745344173967
3662,0.36,0.26,0.11586183644846594
3663,0.36,0.27,0.11192384516886478
3664,0.36,0.28,0.10788621471320993
3665,0.36,0.29,0.10373143676982916
3666,0.36,0.3,0.09948482224368849
3667,0.36,0.31,0.09512964091364187
3668,0.36,0.32,0.09069081549759339
3669,0.36,0.33,0.08615240495891213
3670,0.36,0.34,0.08153890040180385
3671,0.36,0.35000000000000003,0.07683515795478837
3672,0.36,0.36,0.07206519538395109
3673,0.36,0.37,0.06721467081868508
3674,0.36,0.38,0.06230708882948757
3675,0.36,0.39,0.05732891121826871
3676,0.36,0.4,0.05230309152681283
3677,0.36,0.41000000000000003,0.0472168937304172
3678,0.36,0.42,0.04209268468278734
3679,0.36,0.43,0.03691852586850735
3680,0.36,0.44,0.031716164108447964
3681,0.36,0.45,0.026474450585690135
3682,0.36,0.46,0.02121448118985247
3683,0.36,0.47000000000000003,0.01592588587572133
3684,0.36,0.48,0.010629081271668787
3685,0.36,0.49,0.005314462104369995
3686,0.36,0.5,1.7400913349133063e-06
3687,0.36,0.51,-0.005317942286616769
3688,0.36,0.52,-0.010625601090690724
3689,0.36,0.53,-0.015929366054591252
3690,0.36,0.54,-0.02121100101392303
3691,0.36,0.55,-0.0264779307578596
3692,0.36,0.56,-0.031712683940844366
3693,0.36,0.5700000000000001,-0.036922006030758445
3694,0.36,0.58,-0.042089204526655516
3695,0.36,0.59,-0.04722037387968841
3696,0.36,0.6,-0.052299611385117774
3697,0.36,0.61,-0.057332391351703225
3698,0.36,0.62,-0.06230360870496665
3699,0.36,0.63,-0.06721815093367584
3700,0.36,0.64,-0.07206171527907078
3701,0.36,0.65,-0.07683863804901919
3702,0.36,0.66,-0.08153542031872087
3703,0.36,0.67,-0.08615588503039424
3704,0.36,0.68,-0.09068733543812074
3705,0.36,0.6900000000000001,-0.09513312096074523
3706,0.36,0.7000000000000001,-0.0994813422092668
3707,0.36,0.71,-0.1037349167913082
3708,0.36,0.72,-0.1078827347048848
3709,0.36,0.73,-0.11192732516387806
3710,0.36,0.74,-0.11585835646687136
3711,0.36,0.75,-0.11967801438552017
3712,0.36,0.76,-0.1233767313596889
3713,0.36,0.77,-0.12695639602698874
3714,0.36,0.78,-0.1304081877922949
3715,0.36,0.79,-0.13373374564128013
3716,0.36,0.8,-0.13692497581835875
3717,0.36,0.81,-0.1399833161258997
3718,0.36,0.8200000000000001,-0.1429013766526245
3719,0.36,0.8300000000000001,-0.14568044328145338
3720,0.36,0.84,-0.1483138041712091
3721,0.36,0.85,-0.15080264314997208
3722,0.36,0.86,-0.15314089799526
3723,0.36,0.87,-0.1553297007488198
3724,0.36,0.88,-0.1573636077906142
3725,0.36,0.89,-0.1592437498499925
3726,0.36,0.9,-0.16096526845076586
3727,0.36,0.91,-0.1625293434899559
3728,0.36,0.92,-0.16393166586643018
3729,0.36,0.93,-0.16517351493175156
3730,0.36,0.9400000000000001,-0.16625109302214017
3731,0.36,0.9500000000000001,-0.1671658288387825
3732,0.36,0.96,-0.16791439619848994
3733,0.36,0.97,-0.16849842245831795
3734,0.36,0.98,-0.1689150110976841
3735,0.36,0.99,-0.16916603665218535
